accessed_date,duration_(secs),network_protocol,ip,bytes,accessed_Ffom,age,gender,country,membership,language,sales,returned,returned_amount,pay_method,net_sales,is_converted,is_returned
2017-03-15 01:00:39.220,3222,HTTP,24.6.192.25,3185,Others,26,Female,CA,Premium,Chinese,263.96,No,0.0,Debit Card,263.96,1,0
2017-03-15 01:00:39.220,3835,HTTP,24.61.85.249,2267,Others,66,Male,US,Premium,Chinese,0.0,No,0.0,Credit Card,0.0,0,0
2017-03-15 01:03:38.296,1559,HTTP,24.62.1.62,2985,Others,22,Female,NO,Premium,Chinese,9.728,No,0.0,Cash,9.728,1,0
2017-03-15 01:03:38.296,1725,HTTP,24.62.172.224,2907,Others,60,Female,RU,Premium,Chinese,14.75,No,0.0,Others,14.75,1,0
2017-03-15 00:58:39.524,3849,HTTP,24.63.133.57,92,Mozilla Firefox,28,Female,AR,Normal,Chinese,29.8,No,0.0,Credit Card,29.8,1,0
2017-03-15 00:58:39.524,3516,HTTP,24.67.140.163,190,Mozilla Firefox,36,Male,IN,Normal,Chinese,427.42,No,0.0,Cash,427.42,1,0
2017-03-15 01:00:48.206,1666,HTTP,24.68.128.70,3237,Mozilla Firefox,51,Female,US,Premium,Chinese,220.752,No,0.0,Credit Card,220.752,1,0
2017-03-15 01:00:48.206,4472,HTTP,24.68.44.173,2267,Mozilla Firefox,29,Female,IT,Premium,Chinese,152.76,No,0.0,Cash,152.76,1,0
2017-03-15 01:00:48.410,4565,HTTP,24.68.52.88,2163,Mozilla Firefox,58,Female,IT,Premium,Chinese,0.0,Yes,340.92,Cash,-340.92,0,1
2017-03-15 01:00:48.410,2050,HTTP,24.69.1.40,3185,Mozilla Firefox,68,Male,IT,Premium,Chinese,1819.86,No,0.0,Debit Card,1819.86,1,0
2017-03-15 01:00:57.938,2576,HTTP,24.69.221.232,3185,Android App,58,Female,IT,Premium,Chinese,33.9,No,0.0,Credit Card,33.9,1,0
2017-03-15 01:00:57.938,4949,HTTP,24.70.218.234,2371,Android App,26,Male,US,Premium,Chinese,31.104,No,0.0,Cash,31.104,1,0
2017-03-15 01:04:07.523,3222,HTTP,24.70.5.45,329,Android App,49,Female,CA,Premium,Chinese,5.248,No,0.0,Cash,5.248,1,0
2017-03-15 01:04:07.523,3639,HTTP,24.72.0.143,1285,Android App,41,Female,IT,Premium,Chinese,263.88,No,0.0,Credit Card,263.88,1,0
2017-03-15 01:01:07.873,4980,HTTP,24.72.117.98,3185,Android App,49,Female,IT,Premium,Chinese,2453.43,No,0.0,Others,2453.43,1,0
2017-03-15 01:01:07.873,4899,HTTP,24.74.120.238,2319,Android App,28,Female,PL,Premium,Chinese,29.7,No,0.0,Credit Card,29.7,1,0
2017-03-15 01:04:04.494,4318,HTTP,24.75.195.38,3158,Android App,21,Female,JP,Premium,Chinese,39.96,No,0.0,Credit Card,39.96,1,0
2017-03-15 01:04:04.494,1682,HTTP,24.76.220.230,3685,Android App,69,Female,IT,Premium,Chinese,36.672,No,0.0,Debit Card,36.672,1,0
2017-03-15 01:01:17.824,3751,HTTP,24.77.84.222,3185,Android App,22,Male,CN,Premium,Chinese,13.76,No,0.0,Credit Card,13.76,1,0
2017-03-15 01:01:17.824,4127,HTTP,24.77.98.238,2319,Android App,26,Male,US,Premium,Chinese,139.424,No,0.0,Credit Card,139.424,1,0
2017-03-15 01:01:39.467,3838,HTTP,24.78.93.186,556,Android App,43,Female,US,Normal,Chinese,1979.928,No,0.0,Credit Card,1979.928,1,0
2017-03-15 01:01:39.467,1935,HTTP,24.8.109.254,515,Android App,47,Female,US,Normal,Chinese,164.736,No,0.0,Credit Card,164.736,1,0
2017-03-15 01:01:39.467,3341,HTTP,24.8.209.35,561,Android App,67,Male,SE,Normal,Chinese,470.302,No,0.0,Cash,470.302,1,0
2017-03-15 01:01:39.467,3141,HTTP,24.84.156.86,589,Android App,48,Female,RU,Normal,Chinese,47.984,No,0.0,Cash,47.984,1,0
2017-03-15 01:01:39.511,1800,HTTP,24.88.234.207,702,Android App,42,Female,CN,Normal,Chinese,2.502,No,0.0,Cash,2.502,1,0
2017-03-15 01:01:39.511,1701,HTTP,24.89.243.106,586,Android App,21,Female,NO,Normal,Chinese,88.752,No,0.0,Credit Card,88.752,1,0
2017-03-15 01:01:28.897,4657,HTTP,24.90.11.114,3185,Android App,43,Female,IN,Premium,Chinese,2.025,No,0.0,Cash,2.025,1,0
2017-03-15 01:01:28.897,1620,HTTP,24.90.222.247,2319,Android App,39,Female,IT,Premium,Chinese,70.98,No,0.0,Cash,70.98,1,0
2017-03-15 01:01:39.516,3187,HTTP,24.90.225.199,1726,Android App,64,Female,IT,Normal,Chinese,91.68,No,0.0,Credit Card,91.68,1,0
2017-03-15 01:01:39.516,2053,HTTP,24.90.230.67,579,Android App,53,Female,PL,Normal,Chinese,33.75,No,0.0,Others,33.75,1,0
2017-03-15 01:01:42.962,3824,HTTP,24.90.72.149,639,Android App,34,Female,JP,Normal,Chinese,3040.0,No,0.0,Credit Card,3040.0,1,0
2017-03-15 01:01:42.962,1935,HTTP,24.90.76.252,614,Android App,68,Male,CH,Normal,Chinese,91.2,No,0.0,Debit Card,91.2,1,0
2017-03-15 01:04:33.711,2607,HTTP,24.9.61.96,3065,Chrome,61,Female,US,Premium,Chinese,452.94,No,0.0,Others,452.94,1,0
2017-03-15 01:04:33.711,3969,HTTP,24.91.16.15,2917,Mozilla Firefox,64,Male,IT,Premium,Chinese,52.2,No,0.0,Debit Card,52.2,1,0
2017-03-15 01:01:40.147,2187,HTTP,24.94.24.103,3185,Mozilla Firefox,46,Female,US,Premium,Chinese,15.936,No,0.0,Cash,15.936,1,0
2017-03-15 01:01:40.147,2785,HTTP,24.99.179.153,2371,Mozilla Firefox,55,Female,IN,Premium,Chinese,27.46,No,0.0,Others,27.46,1,0
2017-03-15 01:01:44.392,3550,HTTP,24.99.20.166,2267,Mozilla Firefox,33,Female,IT,Premium,Chinese,55.424,No,0.0,Credit Card,55.424,1,0
2017-03-15 01:01:44.392,4412,HTTP,24.99.72.172,3185,Mozilla Firefox,40,Female,SE,Premium,Chinese,244.006,No,0.0,Cash,244.006,1,0
2017-03-15 01:01:50.250,2475,HTTP,27.0.180.114,3185,Mozilla Firefox,22,Male,JP,Premium,Chinese,159.984,No,0.0,Debit Card,159.984,1,0
2017-03-15 01:01:50.250,3508,HTTP,27.106.108.141,2163,Mozilla Firefox,21,Male,IN,Premium,Chinese,1024.716,No,0.0,Others,1024.716,1,0
2017-03-15 01:04:50.272,3003,HTTP,27.106.74.30,329,Mozilla Firefox,57,Male,US,Premium,Chinese,3.68,No,0.0,Cash,3.68,1,0
2017-03-15 01:04:50.272,4714,HTTP,27.106.93.37,3425,Mozilla Firefox,29,Female,RU,Premium,Chinese,121.376,No,0.0,Credit Card,121.376,1,0
2017-03-15 01:04:51.457,2165,HTTP,27.106.94.137,2985,Mozilla Firefox,68,Male,CA,Premium,Chinese,95.976,No,0.0,Cash,95.976,1,0
2017-03-15 01:04:51.457,3708,HTTP,27.107.166.216,2779,Android App,20,Male,IT,Premium,Chinese,255.968,No,0.0,Cash,255.968,1,0
2017-03-15 01:05:09.790,2685,HTTP,27.109.9.106,46,Chrome,64,Female,US,Premium,Chinese,872.94,No,0.0,Others,872.94,1,0
2017-03-15 01:05:09.790,4043,HTTP,27.123.171.172,40,Chrome,18,Male,PR,Premium,Chinese,41.54,No,0.0,Others,41.54,1,0
2017-03-15 01:01:59.969,1829,HTTP,27.123.240.2,3185,Chrome,47,Female,IT,Premium,Chinese,12.96,No,0.0,Credit Card,12.96,1,0
2017-03-15 01:01:59.969,2222,HTTP,27.125.150.224,2163,Chrome,27,Female,CA,Premium,Chinese,0.0,Yes,38.04,Cash,-38.04,0,1
2017-03-15 01:05:18.962,4905,HTTP,27.125.151.26,46,Chrome,34,Female,IT,Premium,Chinese,8.67,No,0.0,Debit Card,8.67,1,0
2017-03-15 01:05:18.962,2870,HTTP,27.130.86.141,40,Chrome,39,Male,RU,Premium,Thai,6.688,No,0.0,Cash,6.688,1,0
2017-03-15 01:02:09.693,4163,HTTP,27.131.12.13,3185,IOS App,69,Male,SE,Premium,Chinese,17.28,No,0.0,Cash,17.28,1,0
2017-03-15 01:02:09.693,4151,HTTP,27.141.54.203,2163,IOS App,48,Female,GB,Premium,Chinese,17.712,No,0.0,Debit Card,17.712,1,0
2017-03-15 01:02:19.868,4842,HTTP,27.145.131.17,3185,IOS App,37,Male,IT,Premium,Thai,28.91,No,0.0,Cash,28.91,1,0
2017-03-15 01:02:19.868,3022,HTTP,27.145.134.68,2163,IOS App,18,Male,US,Premium,Thai,52.136,No,0.0,Credit Card,52.136,1,0
2017-03-15 01:05:26.311,3893,HTTP,27.184.131.254,2261,IOS App,38,Male,US,Premium,Chinese,31.968,No,0.0,Cash,31.968,1,0
2017-03-15 01:05:26.311,3050,HTTP,27.2.128.145,3249,IOS App,40,Female,US,Premium,Chinese,25.92,No,0.0,Cash,25.92,1,0
2017-03-15 01:02:29.559,1622,HTTP,27.2.128.206,3185,IOS App,18,Male,IT,Premium,Chinese,40.46,No,0.0,Others,40.46,1,0
2017-03-15 01:02:29.559,2739,HTTP,27.2.64.221,2267,Microsoft Edge,19,Female,PL,Premium,Chinese,33.87,No,0.0,Others,33.87,1,0
2017-03-15 01:05:40.930,2286,HTTP,27.250.11.27,359,Microsoft Edge,43,Male,IT,Premium,Chinese,9.728,No,0.0,Cash,9.728,1,0
2017-03-15 01:05:40.930,3802,HTTP,27.251.182.66,2362,Microsoft Edge,27,Female,PL,Premium,Chinese,3.424,No,0.0,Others,3.424,1,0
2017-03-15 01:02:39.440,3495,HTTP,27.251.38.194,2163,Microsoft Edge,27,Male,CA,Premium,Chinese,177.0,No,0.0,Debit Card,177.0,1,0
2017-03-15 01:02:39.440,2958,HTTP,27.251.83.195,3185,Microsoft Edge,25,Female,CO,Premium,Chinese,3.76,No,0.0,Cash,3.76,1,0
2017-03-15 01:02:48.649,3492,HTTP,27.252.140.205,561,Microsoft Edge,60,Male,PL,Normal,Chinese,1212.848,No,0.0,Cash,1212.848,1,0
2017-03-15 01:02:48.649,2866,HTTP,27.252.172.193,589,Safari,22,Male,CA,Normal,Chinese,89.97,No,0.0,Credit Card,89.97,1,0
2017-03-15 01:02:48.649,4090,HTTP,27.253.251.8,702,Safari,67,Male,AR,Normal,Japanese,42.6,No,0.0,Cash,42.6,1,0
2017-03-15 01:02:48.649,4272,HTTP,27.253.5.148,586,Safari,33,Female,PL,Normal,Chinese,5.04,No,0.0,Credit Card,5.04,1,0
2017-03-15 01:02:48.650,2809,HTTP,27.255.128.19,556,Safari,55,Female,IN,Normal,Chinese,62.96,No,0.0,Cash,62.96,1,0
2017-03-15 01:02:48.650,1673,HTTP,27.255.18.59,515,Others,49,Female,KR,Normal,Chinese,0.0,Yes,979.95,Credit Card,-979.95,0,1
2017-03-15 01:05:35.581,3216,HTTP,27.255.255.137,3037,Others,27,Male,CA,Premium,Chinese,977.292,No,0.0,Cash,977.292,1,0
2017-03-15 01:05:35.581,4744,HTTP,27.255.29.123,3063,Others,23,Female,CN,Premium,Chinese,9.64,No,0.0,Cash,9.64,1,0
2017-03-15 01:02:49.583,2662,HTTP,27.255.71.179,1726,Others,60,Female,AT,Normal,Chinese,40.05,No,0.0,Cash,40.05,1,0
2017-03-15 01:02:49.583,2792,HTTP,27.3.112.12,579,Others,21,Female,US,Normal,Chinese,10.192,No,0.0,Cash,10.192,1,0
2017-03-15 01:02:49.711,2628,HTTP,27.3.192.161,639,Others,32,Female,CA,Normal,Chinese,16.784,No,0.0,Cash,16.784,1,0
2017-03-15 01:02:49.711,2256,HTTP,27.33.191.60,614,Others,42,Female,SE,Normal,Chinese,13.12,No,0.0,Debit Card,13.12,1,0
2017-03-15 01:02:40.700,2855,HTTP,27.34.246.250,3185,Others,30,Female,CH,Premium,Chinese,18.16,No,0.0,Cash,18.16,1,0
2017-03-15 01:02:40.700,2613,HTTP,27.34.49.246,2179,Others,36,Male,IN,Premium,nepali,16.056,No,0.0,Debit Card,16.056,1,0
2017-03-15 01:05:56.273,3150,HTTP,27.34.50.251,46,Others,26,Female,IN,Premium,Chinese,223.056,No,0.0,Others,223.056,1,0
2017-03-15 01:05:56.273,2188,HTTP,27.34.99.95,40,Safari,31,Female,US,Premium,Chinese,540.048,No,0.0,Debit Card,540.048,1,0
2017-03-15 01:05:57.012,4500,HTTP,27.4.120.178,46,Safari,25,Female,NO,Premium,Chinese,33.52,No,0.0,Debit Card,33.52,1,0
2017-03-15 01:05:57.012,2411,HTTP,27.4.125.208,40,Safari,59,Female,IN,Premium,Chinese,9.94,No,0.0,Debit Card,9.94,1,0
2017-03-15 01:03:10.970,4718,UDP  ,27.4.152.64,63,Safari,61,Female,JP,Premium,Chinese,6.72,No,0.0,Others,6.72,1,0
2017-03-15 01:03:10.970,4541,ICMP ,27.4.204.199,91,Safari,42,Male,PL,Premium,Chinese,1004.976,No,0.0,Cash,1004.976,1,0
2017-03-15 01:06:12.580,2625,HTTP,27.4.83.183,2985,Safari,64,Female,GB,Premium,Chinese,17.88,No,0.0,Cash,17.88,1,0
2017-03-15 01:06:12.580,3597,HTTP,27.4.99.72,2779,IOS App,29,Female,CA,Premium,Chinese,396.0,No,0.0,Debit Card,396.0,1,0
2017-03-15 01:06:29.284,4374,HTTP,27.48.149.42,314,Microsoft Edge,32,Female,SE,Premium,Chinese,34.5,No,0.0,Credit Card,34.5,1,0
2017-03-15 01:06:29.284,3311,HTTP,27.54.53.236,281,Microsoft Edge,60,Male,JP,Premium,Chinese,8.36,No,0.0,Debit Card,8.36,1,0
2017-03-15 01:06:44.477,4134,HTTP,27.55.194.253,46,Microsoft Edge,53,Male,CH,Premium,Chinese,385.6,No,0.0,Credit Card,385.6,1,0
2017-03-15 01:06:44.477,3739,HTTP,27.55.30.112,40,IOS App,31,Male,ZA,Premium,Chinese,35.82,No,0.0,Credit Card,35.82,1,0
2017-03-15 01:03:37.855,4255,HTTP,27.55.72.170,2163,IOS App,28,Male,CA,Premium,Chinese,200.064,No,0.0,Cash,200.064,1,0
2017-03-15 01:03:37.855,4812,HTTP,27.55.82.75,3185,IOS App,34,Female,AT,Premium,Chinese,21.38,No,0.0,Credit Card,21.38,1,0
2017-03-15 01:07:03.400,4129,HTTP,27.56.211.228,3093,IOS App,34,Female,CA,Premium,Chinese,6.744,No,0.0,Credit Card,6.744,1,0
2017-03-15 01:07:03.400,3226,HTTP,27.56.223.155,2779,IOS App,47,Male,NO,Premium,Chinese,63.686,No,0.0,Cash,63.686,1,0
2017-03-15 01:07:08.996,3220,HTTP,27.58.135.225,2157,Chrome,47,Female,CA,Premium,Chinese,1669.6,No,0.0,Cash,1669.6,1,0
2017-03-15 01:07:08.996,2631,HTTP,27.58.136.113,3249,Chrome,49,Male,MX,Premium,Chinese,83.84,No,0.0,Credit Card,83.84,1,0
2017-03-15 01:07:23.790,3126,HTTP,27.58.143.181,2261,Chrome,54,Male,CA,Premium,Chinese,13.272,No,0.0,Cash,13.272,1,0
2017-03-15 01:07:23.790,4765,HTTP,27.58.143.211,3249,Chrome,68,Female,IT,Premium,Chinese,21.336,No,0.0,Debit Card,21.336,1,0
2017-03-15 01:04:39.468,1529,HTTP,27.58.154.23,556,Chrome,21,Female,US,Normal,Chinese,16.52,No,0.0,Cash,16.52,1,0
2017-03-15 01:04:39.468,1505,HTTP,27.58.17.141,515,Chrome,32,Female,US,Normal,Chinese,206.112,No,0.0,Cash,206.112,1,0
2017-03-15 01:04:39.515,1596,HTTP,27.58.172.223,702,Chrome,56,Female,US,Normal,Chinese,19.92,No,0.0,Cash,19.92,1,0
2017-03-15 01:04:39.515,4511,HTTP,27.58.29.212,586,Chrome,47,Female,IT,Normal,Chinese,198.272,No,0.0,Cash,198.272,1,0
2017-03-15 01:04:32.703,2762,HTTP,27.58.52.142,2163,Chrome,45,Male,RU,Premium,Chinese,247.104,No,0.0,Debit Card,247.104,1,0
2017-03-15 01:04:32.703,3453,HTTP,27.58.52.95,3185,Chrome,58,Male,RU,Premium,Chinese,86.304,No,0.0,Others,86.304,1,0
2017-03-15 01:07:32.189,3776,HTTP,27.58.58.148,3065,Others,69,Female,JP,Premium,Chinese,4.16,No,0.0,Credit Card,4.16,1,0
2017-03-15 01:07:32.189,4940,HTTP,27.59.160.83,3009,Others,51,Female,IT,Premium,Chinese,11.648,No,0.0,Credit Card,11.648,1,0
2017-03-15 01:04:56.454,2573,HTTP,27.59.31.241,2163,Others,35,Female,US,Premium,Chinese,26.18,No,0.0,Debit Card,26.18,1,0
2017-03-15 01:04:56.454,4015,HTTP,27.6.1.105,3185,Others,61,Male,IT,Premium,Chinese,0.0,Yes,13.96,Credit Card,-13.96,0,1
2017-03-15 01:05:06.045,2744,HTTP,27.6.183.185,2163,Others,19,Female,CA,Premium,Chinese,74.352,No,0.0,Cash,74.352,1,0
2017-03-15 01:05:06.045,2824,HTTP,27.63.157.48,4213,Others,37,Female,JP,Premium,Chinese,10.744,No,0.0,Cash,10.744,1,0
2017-03-15 01:05:16.428,3691,HTTP,27.63.166.66,2267,Mozilla Firefox,30,Male,IT,Premium,Chinese,8.376,No,0.0,Debit Card,8.376,1,0
2017-03-15 01:05:16.428,4209,HTTP,27.63.181.159,3185,Mozilla Firefox,48,Female,IT,Premium,Chinese,212.88,No,0.0,Debit Card,212.88,1,0
2017-03-15 01:08:21.627,3979,HTTP,27.63.51.224,3249,Mozilla Firefox,26,Female,US,Premium,Chinese,203.983,No,0.0,Cash,203.983,1,0
2017-03-15 01:08:21.627,4996,HTTP,27.63.60.241,2157,Mozilla Firefox,49,Male,CA,Premium,Chinese,40.74,No,0.0,Debit Card,40.74,1,0
2017-03-15 01:05:27.223,3429,HTTP,27.63.62.111,2267,Mozilla Firefox,62,Male,CN,Premium,Chinese,11.67,No,0.0,Others,11.67,1,0
2017-03-15 01:05:27.223,3286,HTTP,27.67.15.236,3197,Mozilla Firefox,31,Female,CN,Premium,Chinese,39.99,No,0.0,Cash,39.99,1,0
2017-03-15 01:05:35.858,3245,HTTP,27.67.18.170,2283,Android App,65,Female,ZA,Premium,Chinese,16.28,No,0.0,Cash,16.28,1,0
2017-03-15 01:05:35.858,3426,HTTP,27.67.25.43,3185,Android App,59,Female,IT,Premium,Chinese,782.94,No,0.0,Cash,782.94,1,0
2017-03-15 01:05:48.651,4475,HTTP,27.67.35.145,556,Android App,25,Female,CA,Normal,Chinese,242.48,No,0.0,Cash,242.48,1,0
2017-03-15 01:05:48.651,2410,HTTP,27.67.5.155,515,Android App,56,Male,CN,Normal,Chinese,8.32,No,0.0,Cash,8.32,1,0
2017-03-15 01:05:48.651,3447,HTTP,27.67.9.120,702,Android App,31,Male,US,Normal,Chinese,10.464,No,0.0,Debit Card,10.464,1,0
2017-03-15 01:05:48.651,3842,HTTP,27.74.182.16,586,Android App,19,Male,CA,Normal,Chinese,82.896,No,0.0,Cash,82.896,1,0
2017-03-15 01:05:44.524,3232,HTTP,27.76.105.209,2319,Android App,55,Female,AR,Premium,Chinese,34.24,No,0.0,Others,34.24,1,0
2017-03-15 01:05:44.524,4422,HTTP,27.77.147.72,3185,Android App,67,Female,GB,Premium,Chinese,1573.488,No,0.0,Credit Card,1573.488,1,0
2017-03-15 01:05:54.419,4589,HTTP,27.81.22.46,2267,Android App,22,Male,DE,Premium,Japanese,335.52,No,0.0,Cash,335.52,1,0
2017-03-15 01:05:54.419,2287,HTTP,27.96.214.68,3185,Android App,54,Male,US,Premium,Chinese,23.912,No,0.0,Credit Card,23.912,1,0
2017-03-15 01:08:51.857,3740,HTTP,27.97.105.112,3065,Android App,51,Male,IN,Premium,Chinese,27.056,No,0.0,Cash,27.056,1,0
2017-03-15 01:08:51.857,2190,HTTP,27.97.155.221,2917,Android App,51,Female,IN,Premium,Chinese,559.992,No,0.0,Cash,559.992,1,0
2017-03-15 01:06:03.410,3201,HTTP,27.97.157.214,2319,Android App,19,Female,IN,Premium,Chinese,9.324,No,0.0,Credit Card,9.324,1,0
2017-03-15 01:06:03.410,4559,HTTP,27.97.201.40,3185,Android App,43,Male,IN,Premium,Chinese,111.96,No,0.0,Credit Card,111.96,1,0
2017-03-15 01:06:12.823,3129,HTTP,27.97.22.216,2267,Android App,55,Female,PL,Premium,Spanish,21.56,No,0.0,Credit Card,21.56,1,0
2017-03-15 01:06:12.823,4850,HTTP,27.97.246.105,3185,Android App,21,Female,GB,Premium,Chinese,124.75,No,0.0,Cash,124.75,1,0
2017-03-15 01:07:43.366,3875,HTTP,27.97.47.254,823,Android App,40,Male,CA,Premium,Chinese,5.28,No,0.0,Cash,5.28,1,0
2017-03-15 01:06:22.622,2827,HTTP,27.99.79.176,2267,Android App,26,Male,JP,Premium,Chinese,9.344,No,0.0,Credit Card,9.344,1,0
2017-03-15 01:06:22.622,2948,HTTP,31.0.123.135,3185,Android App,58,Female,CH,Premium,Chinese,79.36,No,0.0,Cash,79.36,1,0
2017-03-15 01:09:17.138,3938,HTTP,31.0.124.115,3037,Android App,59,Female,ZA,Premium,Chinese,171.96,No,0.0,Cash,171.96,1,0
2017-03-15 01:09:17.138,1849,HTTP,31.1.11.80,3027,Android App,19,Female,CA,Premium,Chinese,35.352,No,0.0,Cash,35.352,1,0
2017-03-15 01:06:25.128,1879,HTTP,31.108.85.125,2267,Chrome,39,Female,AT,Premium,Chinese,18.9,No,0.0,Credit Card,18.9,1,0
2017-03-15 01:06:25.128,2009,HTTP,31.11.106.67,3185,Mozilla Firefox,19,Male,CA,Premium,Chinese,2.78,No,0.0,Credit Card,2.78,1,0
2017-03-15 01:06:27.068,4658,HTTP,31.11.117.124,3185,Mozilla Firefox,65,Male,NO,Premium,Chinese,1044.63,No,0.0,Credit Card,1044.63,1,0
2017-03-15 01:06:27.068,3583,HTTP,31.11.66.57,2267,Mozilla Firefox,20,Female,CA,Premium,Chinese,11.352,No,0.0,Cash,11.352,1,0
2017-03-15 01:09:36.014,3825,HTTP,31.111.174.148,46,Mozilla Firefox,31,Female,MX,Premium,Chinese,354.9,No,0.0,Credit Card,354.9,1,0
2017-03-15 01:09:36.014,2846,HTTP,31.128.95.217,40,Mozilla Firefox,51,Male,CA,Premium,Russian,453.576,No,0.0,Credit Card,453.576,1,0
2017-03-15 01:04:39.522,3104,HTTP,31.129.115.97,561,Mozilla Firefox,38,Female,IT,Normal,Spanish,21.48,No,0.0,Others,21.48,1,0
2017-03-15 01:04:39.522,2224,HTTP,31.129.162.54,589,Mozilla Firefox,58,Female,US,Normal,Chinese,8.784,No,0.0,Debit Card,8.784,1,0
2017-03-15 01:06:39.697,2628,HTTP,31.129.67.182,1726,Mozilla Firefox,44,Male,US,Normal,Russian,122.97,No,0.0,Cash,122.97,1,0
2017-03-15 01:06:39.697,3058,HTTP,31.130.135.86,579,Mozilla Firefox,61,Female,US,Normal,Russian,12.84,No,0.0,Credit Card,12.84,1,0
2017-03-15 01:06:32.411,3808,HTTP,31.130.135.96,2163,Mozilla Firefox,64,Female,IT,Premium,Russian,603.92,No,0.0,Cash,603.92,1,0
2017-03-15 01:06:32.411,2196,HTTP,31.13.144.23,3185,Android App,69,Female,RU,Premium,Russian,21.84,No,0.0,Others,21.84,1,0
2017-03-15 01:06:36.590,2580,HTTP,31.13.144.7,3185,Chrome,26,Female,RU,Premium,Chinese,29.99,No,0.0,Cash,29.99,1,0
2017-03-15 01:06:36.590,3146,HTTP,31.132.4.150,2215,Chrome,64,Female,JP,Premium,Chinese,381.44,No,0.0,Credit Card,381.44,1,0
2017-03-15 01:09:38.743,4036,HTTP,31.134.124.243,3249,Chrome,19,Male,IT,Premium,Russian,40.68,No,0.0,Cash,40.68,1,0
2017-03-15 01:09:38.743,4073,HTTP,31.134.124.245,2261,Chrome,22,Male,US,Premium,Russian,763.28,No,0.0,Credit Card,763.28,1,0
2017-03-15 01:06:41.931,3276,HTTP,31.134.60.216,2267,Chrome,68,Female,IT,Premium,polish,23.952,No,0.0,Credit Card,23.952,1,0
2017-03-15 01:06:41.931,3482,HTTP,31.135.137.162,3185,Chrome,46,Female,CA,Premium,Russian,4.98,No,0.0,Cash,4.98,1,0
2017-03-15 01:09:42.175,3957,HTTP,31.135.145.172,2261,IOS App,40,Male,JP,Premium,Chinese,170.88,No,0.0,Cash,170.88,1,0
2017-03-15 01:09:42.175,1579,HTTP,31.135.148.73,3249,IOS App,59,Female,IT,Premium,Spanish,307.98,No,0.0,Debit Card,307.98,1,0
2017-03-15 01:06:45.955,1861,HTTP,31.135.213.27,3185,IOS App,18,Female,IT,Premium,Russian,382.806,No,0.0,Cash,382.806,1,0
2017-03-15 01:06:45.955,3593,HTTP,31.135.39.133,2267,IOS App,58,Female,US,Premium,Russian,41.96,No,0.0,Cash,41.96,1,0
2017-03-15 01:06:57.168,2591,UDP  ,31.135.97.95,439,IOS App,46,Male,CA,Premium,Russian,1217.568,No,0.0,Debit Card,1217.568,1,0
2017-03-15 01:06:57.168,2286,ICMP ,31.138.188.130,467,IOS App,42,Female,CN,Premium,Chinese,47.04,No,0.0,Others,47.04,1,0
2017-03-15 01:06:50.788,2948,HTTP,31.146.40.74,2351,IOS App,62,Male,CN,Premium,Russian,0.0,Yes,13.23,Credit Card,-13.23,0,1
2017-03-15 01:06:50.788,3928,HTTP,31.148.212.98,3185,Microsoft Edge,24,Male,ZA,Premium,Chinese,979.95,No,0.0,Debit Card,979.95,1,0
2017-03-15 01:09:45.962,3731,HTTP,31.148.253.43,3077,Microsoft Edge,18,Female,IT,Premium,Russian,143.7,No,0.0,Cash,143.7,1,0
2017-03-15 01:09:45.962,1817,HTTP,31.148.253.73,2779,Microsoft Edge,56,Female,CA,Premium,Russian,10.65,No,0.0,Credit Card,10.65,1,0
2017-03-15 01:06:55.288,3510,HTTP,31.151.14.150,3185,Microsoft Edge,59,Female,CN,Premium,Dutch,247.8,No,0.0,Cash,247.8,1,0
2017-03-15 01:06:55.288,3041,HTTP,31.152.77.162,2163,Microsoft Edge,63,Female,US,Premium,Chinese,10.96,No,0.0,Credit Card,10.96,1,0
2017-03-15 01:07:00.292,2265,HTTP,31.154.46.158,2335,Microsoft Edge,32,Female,CA,Premium,Chinese,33.488,No,0.0,Cash,33.488,1,0
2017-03-15 01:07:00.292,4117,HTTP,31.161.178.172,3185,Safari,59,Male,AR,Premium,Dutch,8.04,No,0.0,Credit Card,8.04,1,0
2017-03-15 01:07:04.530,4990,HTTP,31.168.134.110,3185,Safari,30,Male,GB,Premium,Chinese,201.568,No,0.0,Others,201.568,1,0
2017-03-15 01:07:04.530,3597,HTTP,31.168.172.145,2267,Safari,32,Female,DE,Premium,Chinese,13.44,No,0.0,Credit Card,13.44,1,0
2017-03-15 01:10:04.483,2553,HTTP,31.168.27.99,3093,Safari,38,Female,US,Premium,Russian,359.058,No,0.0,Cash,359.058,1,0
2017-03-15 01:10:04.483,4024,HTTP,31.170.250.64,2917,Others,47,Female,IN,Premium,Spanish,47.992,No,0.0,Credit Card,47.992,1,0
2017-03-15 01:07:10.319,4508,HTTP,31.17.126.184,2283,Others,35,Female,CA,Premium,German,547.3,No,0.0,Debit Card,547.3,1,0
2017-03-15 01:07:10.319,2008,HTTP,31.17.57.57,3185,Others,35,Female,AR,Premium,Russian,16.896,No,0.0,Cash,16.896,1,0
2017-03-15 01:10:11.068,3164,HTTP,31.171.194.180,2261,Others,45,Female,PL,Premium,Chinese,6.672,No,0.0,Credit Card,6.672,1,0
2017-03-15 01:10:11.068,1952,HTTP,31.171.67.71,3249,Others,46,Male,IN,Premium,Spanish,99.136,No,0.0,Credit Card,99.136,1,0
2017-03-15 01:10:12.423,2866,HTTP,31.173.100.39,1359,Others,49,Male,KR,Premium,Russian,15.992,No,0.0,Debit Card,15.992,1,0
